acc1-1,acc1-2,acc1-3,gyro1-1,gyro1-2,gyro1-3,acc2-1,acc2-2,acc2-3,gyro2-1,gyro2-2,gyro2-3,acc3-1,acc3-2,acc3-3,gyro3-1,gyro3-2,gyro3-3,acc4-1,acc4-2,acc4-3,gyro4-1,gyro4-2,gyro4-3,acc5-1,acc5-2,acc5-3,gyro5-1,gyro5-2,gyro5-3,acc6-1,acc6-2,acc6-3,gyro6-1,gyro6-2,gyro6-3,acc7-1,acc7-2,acc7-3,gyro7-1,gyro7-2,gyro7-3,acc8-1,acc8-2,acc8-3,gyro8-1,gyro8-2,gyro8-3,acc9-1,acc9-2,acc9-3,gyro9-1,gyro9-2,gyro9-3,acc10-1,acc10-2,acc10-3,gyro10-1,gyro10-2,gyro10-3,label
12.0,-5.0,-13.5,-152.0,-61.8,-384.9,12.0,-5.0,-13.5,111.7,-32.0,231.3,-6.1,-23.1,-30.2,111.7,-32.0,231.3,-6.1,-23.1,-30.2,271.3,125.0,106.3,-8.4,4.5,-4.9,271.3,125.0,106.3,-8.4,4.5,-4.9,-295.3,-246.5,-5.3,16.0,8.2,-12.0,-295.3,-246.5,-5.3,16.0,8.2,-12.0,151.7,152.3,187.0,2.6,-3.3,-33.8,151.7,152.3,187.0,2.6,-3.3,-33.8,273.5,126.1,-107.1,0
-4.0,5.0,-3.9,273.5,126.1,-107.1,-4.0,5.0,-3.9,-178.2,93.2,-306.8,13.7,-12.1,-20.4,-178.2,93.2,-306.8,13.7,-12.1,-20.4,112.8,-34.1,338.6,3.5,8.0,-20.2,112.8,-34.1,338.6,3.5,8.0,-20.2,327.7,67.5,-55.2,-7.1,3.8,-1.7,327.7,67.5,-55.2,-7.1,3.8,-1.7,-199.6,31.3,-148.2,13.1,-21.2,-24.4,-199.6,31.3,-148.2,13.1,-21.2,-24.4,25.8,-61.3,357.8,0
2.5,7.8,-10.7,25.8,-61.3,357.8,2.5,7.8,-10.7,220.5,176.2,-236.7,-8.6,2.7,-1.0,220.5,176.2,-236.7,-8.6,2.7,-1.0,-196.1,108.2,-129.9,7.7,-26.0,-29.1,-196.1,108.2,-129.9,7.7,-26.0,-29.1,9.1,-119.2,296.3,1.6,7.5,-5.4,9.1,-119.2,296.3,1.6,7.5,-5.4,139.8,235.7,-399.3,-8.4,-1.5,-1.9,139.8,235.7,-399.3,-8.4,-1.5,-1.9,-179.3,124.2,73.0,0
8.3,-21.1,-33.3,-179.3,124.2,73.0,8.3,-21.1,-33.3,-24.5,-173.4,206.9,1.5,10.3,-2.5,-24.5,-173.4,206.9,1.5,10.3,-2.5,194.7,162.3,-347.8,-9.0,-4.1,-3.0,194.7,162.3,-347.8,-9.0,-4.1,-3.0,-184.9,49.6,89.0,-0.1,-23.9,-27.8,-184.9,49.6,89.0,-0.1,-23.9,-27.8,-86.2,-187.7,184.3,2.8,10.9,-3.1,-86.2,-187.7,184.3,2.8,10.9,-3.1,160.2,129.8,-317.0,0
-10.9,-8.4,-6.7,160.2,129.8,-317.0,-10.9,-8.4,-6.7,-152.9,154.9,170.9,-7.7,-19.0,-25.9,-152.9,154.9,170.9,-7.7,-19.0,-25.9,-136.4,-167.6,107.1,3.9,5.4,0.8,-136.4,-167.6,107.1,3.9,5.4,0.8,102.5,24.4,-169.0,-3.5,-27.8,-16.4,102.5,24.4,-169.0,-3.5,-27.8,-16.4,79.8,53.5,265.4,-3.7,2.2,-5.6,79.8,53.5,265.4,-3.7,2.2,-5.6,-193.1,-42.1,-240.8,0
8.7,-7.7,-9.8,-193.1,-42.1,-240.8,8.7,-7.7,-9.8,51.7,-39.6,209.3,0.4,0.7,-12.9,51.7,-39.6,209.3,0.4,0.7,-12.9,195.7,-15.9,-176.4,-7.8,-0.2,3.5,195.7,-15.9,-176.4,-7.8,-0.2,3.5,-157.7,44.7,117.1,-7.0,-9.3,-16.1,-157.7,44.7,117.1,-7.0,-9.3,-16.1,-115.1,-445.2,-203.8,6.5,7.2,0.5,-115.1,-445.2,-203.8,6.5,7.2,0.5,126.8,-48.8,-129.7,0
4.6,8.5,-4.0,126.8,-48.8,-129.7,4.6,8.5,-4.0,-118.2,-80.8,-198.7,4.5,-4.2,-4.1,-118.2,-80.8,-198.7,4.5,-4.2,-4.1,51.0,24.6,128.6,11.9,9.5,-6.5,51.0,24.6,128.6,11.9,9.5,-6.5,-47.6,44.5,256.5,1.3,7.5,4.7,-47.6,44.5,256.5,1.3,7.5,4.7,58.2,-6.8,-107.2,10.8,12.3,-2.2,58.2,-6.8,-107.2,10.8,12.3,-2.2,-3.4,-95.8,-303.5,0
2.4,-3.9,-4.6,-3.4,-95.8,-303.5,2.4,-3.9,-4.6,3.2,-16.2,157.8,25.0,14.9,8.4,3.2,-16.2,157.8,25.0,14.9,8.4,247.7,124.4,-40.7,7.8,18.4,-1.1,247.7,124.4,-40.7,7.8,18.4,-1.1,-112.6,97.9,-296.4,-2.4,0.4,-1.7,-112.6,97.9,-296.4,-2.4,0.4,-1.7,-444.0,419.6,-55.7,-4.5,-8.8,-18.5,-444.0,419.6,-55.7,-4.5,-8.8,-18.5,-115.1,-41.5,219.8,0
-11.1,5.9,-19.1,-115.1,-41.5,219.8,-11.1,5.9,-19.1,201.4,120.7,156.9,-3.3,8.7,-2.2,201.4,120.7,156.9,-3.3,8.7,-2.2,-158.3,21.7,-347.8,-6.3,-1.8,-17.7,-158.3,21.7,-347.8,-6.3,-1.8,-17.7,-41.3,-80.0,254.7,-4.4,8.2,-10.4,-41.3,-80.0,254.7,-4.4,8.2,-10.4,254.5,241.5,118.4,-8.7,2.6,0.9,254.5,241.5,118.4,-8.7,2.6,0.9,-124.1,-136.2,-57.2,0
6.6,-14.6,-16.5,-124.1,-136.2,-57.2,6.6,-14.6,-16.5,-138.3,-3.6,164.8,3.9,2.1,-0.2,-138.3,-3.6,164.8,3.9,2.1,-0.2,114.8,-32.8,-163.8,-6.7,-25.9,-11.5,114.8,-32.8,-163.8,-6.7,-25.9,-11.5,19.0,87.6,261.5,-4.1,2.3,1.3,19.0,87.6,261.5,-4.1,2.3,1.3,-231.0,8.8,-222.6,7.6,-3.7,-5.5,-231.0,8.8,-222.6,7.6,-3.7,-5.5,93.2,-82.0,106.9,0
-3.2,-15.5,-15.7,93.2,-82.0,106.9,-3.2,-15.5,-15.7,186.6,57.8,12.5,-4.5,8.3,2.3,186.6,57.8,12.5,-4.5,8.3,2.3,-133.8,64.4,-199.6,6.9,-27.0,-16.1,-133.8,64.4,-199.6,6.9,-27.0,-16.1,-14.2,-130.8,260.0,1.8,0.1,-14.0,-14.2,-130.8,260.0,1.8,0.1,-14.0,228.7,-5.1,-230.8,-3.5,3.9,-0.4,228.7,-5.1,-230.8,-3.5,3.9,-0.4,-74.7,64.0,-74.3,0
2.9,-30.3,-25.3,-74.7,64.0,-74.3,2.9,-30.3,-25.3,-30.3,-121.9,229.3,2.8,12.2,-0.2,-30.3,-121.9,229.3,2.8,12.2,-0.2,119.7,98.4,-205.8,-4.6,-15.6,-8.1,119.7,98.4,-205.8,-4.6,-15.6,-8.1,-5.1,41.9,204.5,-7.0,-6.6,-14.1,-5.1,41.9,204.5,-7.0,-6.6,-14.1,-206.9,-56.1,-156.4,4.5,3.4,-2.4,-206.9,-56.1,-156.4,4.5,3.4,-2.4,89.5,-80.9,-64.4,0
4.6,-34.8,-13.8,89.5,-80.9,-64.4,4.6,-34.8,-13.8,141.2,48.2,244.8,-6.0,8.6,-0.4,141.2,48.2,244.8,-6.0,8.6,-0.4,-168.1,-22.4,-291.7,4.2,-0.2,-3.8,-168.1,-22.4,-291.7,4.2,-0.2,-3.8,51.0,-102.9,6.3,-5.6,-34.8,-11.1,51.0,-102.9,6.3,-5.6,-34.8,-11.1,129.3,-0.2,231.6,-3.6,9.6,-0.1,129.3,-0.2,231.6,-3.6,9.6,-0.1,-106.3,8.9,-273.2,0
7.5,-20.2,-11.9,-106.3,8.9,-273.2,7.5,-20.2,-11.9,43.5,-104.5,310.7,1.6,0.5,-10.0,43.5,-104.5,310.7,1.6,0.5,-10.0,166.6,121.2,-266.5,-5.2,-2.7,-3.0,166.6,121.2,-266.5,-5.2,-2.7,-3.0,-102.2,73.8,46.9,-6.1,-15.8,-17.3,-102.2,73.8,46.9,-6.1,-15.8,-17.3,-126.8,-30.5,109.9,3.8,3.4,-1.9,-126.8,-30.5,109.9,3.8,3.4,-1.9,65.3,-33.7,-104.8,0
-1.3,-36.0,-12.8,65.3,-33.7,-104.8,-1.3,-36.0,-12.8,120.1,20.2,233.1,-4.2,3.2,-5.3,120.1,20.2,233.1,-4.2,3.2,-5.3,-143.6,-37.1,-283.8,7.0,-14.5,-7.6,-143.6,-37.1,-283.8,7.0,-14.5,-7.6,65.2,-116.4,199.6,1.4,-9.3,-12.9,65.2,-116.4,199.6,1.4,-9.3,-12.9,166.3,-69.0,-167.9,-5.7,5.8,2.3,166.3,-69.0,-167.9,-5.7,5.8,2.3,-90.2,95.9,-160.2,0
9.0,-32.2,-17.8,-90.2,95.9,-160.2,9.0,-32.2,-17.8,-21.2,-103.2,232.7,3.2,7.8,-0.2,-21.2,-103.2,232.7,3.2,7.8,-0.2,109.2,62.0,-242.9,-4.7,-19.9,-9.2,109.2,62.0,-242.9,-4.7,-19.9,-9.2,-17.0,87.8,257.3,-7.1,-4.5,-8.9,-17.0,87.8,257.3,-7.1,-4.5,-8.9,-248.6,-100.3,-162.6,7.1,-0.8,-5.0,-248.6,-100.3,-162.6,7.1,-0.8,-5.0,108.5,-60.4,-2.5,0
1.2,-31.2,-12.7,108.5,-60.4,-2.5,1.2,-31.2,-12.7,158.3,31.5,176.3,-2.8,6.7,-1.9,158.3,31.5,176.3,-2.8,6.7,-1.9,-132.1,-35.6,-270.5,8.5,-17.7,-10.9,-132.1,-35.6,-270.5,8.5,-17.7,-10.9,32.0,-85.3,272.8,1.3,-2.3,-9.6,32.0,-85.3,272.8,1.3,-2.3,-9.6,171.9,-96.0,-192.8,-5.5,-0.2,0.1,171.9,-96.0,-192.8,-5.5,-0.2,0.1,-86.8,135.7,14.2,0
6.3,-30.6,-13.4,-86.8,135.7,14.2,6.3,-30.6,-13.4,-51.8,-30.8,203.1,2.1,7.6,0.3,-51.8,-30.8,203.1,2.1,7.6,0.3,130.6,-15.7,-230.6,-8.5,-13.7,-4.2,130.6,-15.7,-230.6,-8.5,-13.7,-4.2,-65.9,71.4,250.5,-8.0,-8.2,-13.5,-65.9,71.4,250.5,-8.0,-8.2,-13.5,-242.3,-32.5,-53.4,6.0,2.2,-2.2,-242.3,-32.5,-53.4,6.0,2.2,-2.2,118.8,-68.4,-47.1,0
-1.8,-31.8,-15.4,118.8,-68.4,-47.1,-1.8,-31.8,-15.4,114.0,31.8,255.2,-3.5,6.5,-4.3,114.0,31.8,255.2,-3.5,6.5,-4.3,-143.2,-80.3,-387.3,4.4,-11.6,-7.9,-143.2,-80.3,-387.3,4.4,-11.6,-7.9,16.0,-71.0,234.2,2.0,-9.9,-12.5,16.0,-71.0,234.2,2.0,-9.9,-12.5,270.5,-87.4,-80.8,-3.1,7.6,-0.9,270.5,-87.4,-80.8,-3.1,7.6,-0.9,-62.6,88.1,-301.7,0
-2.6,-29.1,-16.4,-62.6,88.1,-301.7,-2.6,-29.1,-16.4,-83.9,-99.9,311.5,2.2,5.4,-2.6,-83.9,-99.9,311.5,2.2,5.4,-2.6,263.6,79.0,-237.1,-7.4,-5.1,-2.2,263.6,79.0,-237.1,-7.4,-5.1,-2.2,-115.3,109.6,186.7,-8.9,-20.7,-15.8,-115.3,109.6,186.7,-8.9,-20.7,-15.8,-136.7,-54.8,51.2,6.6,6.9,-0.7,-136.7,-54.8,51.2,6.6,6.9,-0.7,142.1,55.5,-154.8,0
-5.5,-24.4,-13.2,142.1,55.5,-154.8,-5.5,-24.4,-13.2,-6.3,66.2,329.9,-6.2,-3.6,-13.8,-6.3,66.2,329.9,-6.2,-3.6,-13.8,-189.3,-144.8,-277.3,5.9,-3.6,-6.4,-189.3,-144.8,-277.3,5.9,-3.6,-6.4,96.2,-116.0,80.9,-2.8,-24.5,-9.8,96.2,-116.0,80.9,-2.8,-24.5,-9.8,174.8,43.1,53.4,-4.6,5.8,-0.7,174.8,43.1,53.4,-4.6,5.8,-0.7,-55.3,177.3,-335.0,0
3.7,-10.0,-6.9,-55.3,177.3,-335.0,3.7,-10.0,-6.9,35.3,-91.3,194.0,-2.9,-24.4,-12.5,35.3,-91.3,194.0,-2.9,-24.4,-12.5,193.7,32.9,106.8,-5.9,-3.0,-8.7,193.7,32.9,106.8,-5.9,-3.0,-8.7,-215.9,12.2,-213.8,5.6,3.5,-1.2,-215.9,12.2,-213.8,5.6,3.5,-1.2,128.5,-37.5,-71.1,-3.2,-9.6,-6.1,128.5,-37.5,-71.1,-3.2,-9.6,-6.1,-11.4,78.1,221.0,0
2.9,-34.1,-14.2,-11.4,78.1,221.0,2.9,-34.1,-14.2,-53.1,-60.4,195.4,1.1,7.3,0.3,-53.1,-60.4,195.4,1.1,7.3,0.3,150.8,41.5,-186.1,-3.6,-14.9,-7.9,150.8,41.5,-186.1,-3.6,-14.9,-7.9,0.6,109.1,260.4,-5.2,-9.4,-8.8,0.6,109.1,260.4,-5.2,-9.4,-8.8,-206.0,12.4,-172.9,6.9,-1.2,-2.9,-206.0,12.4,-172.9,6.9,-1.2,-2.9,86.2,-69.0,-33.3,0
2.7,-29.5,-10.4,86.2,-69.0,-33.3,2.7,-29.5,-10.4,154.2,27.8,150.4,-4.0,4.8,-0.6,154.2,27.8,150.4,-4.0,4.8,-0.6,-125.6,47.5,-197.8,6.9,-23.0,-10.2,-125.6,47.5,-197.8,6.9,-23.0,-10.2,-15.1,-84.8,249.5,0.6,0.7,-4.2,-15.1,-84.8,249.5,0.6,0.7,-4.2,138.6,-14.6,-276.7,-4.6,-6.3,-4.5,138.6,-14.6,-276.7,-4.6,-6.3,-4.5,-60.8,137.3,170.5,0
-2.9,-18.0,-13.1,-60.8,137.3,170.5,-2.9,-18.0,-13.1,-157.4,-102.8,-14.6,6.0,6.1,-2.0,-157.4,-102.8,-14.6,6.0,6.1,-2.0,139.1,13.6,-159.7,3.2,-28.8,-10.5,139.1,13.6,-159.7,3.2,-28.8,-10.5,116.4,8.4,253.4,-4.7,-1.9,-5.6,116.4,8.4,253.4,-4.7,-1.9,-5.6,-159.5,-8.0,-271.7,5.5,-11.5,-5.7,-159.5,-8.0,-271.7,5.5,-11.5,-5.7,59.2,-42.2,208.1,0
0.8,-12.5,-10.8,59.2,-42.2,208.1,0.8,-12.5,-10.8,191.0,-130.0,-115.9,-4.2,2.2,-0.6,191.0,-130.0,-115.9,-4.2,2.2,-0.6,-81.4,98.3,-124.6,6.4,-28.7,-14.8,-81.4,98.3,-124.6,6.4,-28.7,-14.8,-36.3,-104.8,163.1,0.8,10.3,-2.6,-36.3,-104.8,163.1,0.8,10.3,-2.6,234.2,108.5,-163.1,-1.5,-13.3,-6.6,234.2,108.5,-163.1,-1.5,-13.3,-6.6,-37.2,197.9,215.0,0
-3.1,-10.0,-10.8,-37.2,197.9,215.0,-3.1,-10.0,-10.8,-181.3,-106.7,-94.2,5.2,0.4,-1.8,-181.3,-106.7,-94.2,5.2,0.4,-1.8,83.9,-5.8,-16.5,2.6,-29.0,-9.3,83.9,-5.8,-16.5,2.6,-29.0,-9.3,173.5,-83.8,62.9,-3.2,3.4,-2.5,173.5,-83.8,62.9,-3.2,3.4,-2.5,-153.7,-6.7,-239.1,12.5,-16.1,-10.1,-153.7,-6.7,-239.1,12.5,-16.1,-10.1,50.4,-44.6,251.2,0
9.2,-2.6,-12.4,-260.5,-94.0,-319.2,9.2,-2.6,-12.4,188.0,2.1,161.6,-13.0,-40.2,-33.6,188.0,2.1,161.6,-13.0,-40.2,-33.6,13.9,170.0,344.7,-6.7,15.4,-4.8,13.9,170.0,344.7,-6.7,15.4,-4.8,-245.3,-127.1,-465.0,9.5,6.3,-10.7,-245.3,-127.1,-465.0,9.5,6.3,-10.7,200.3,0.0,71.7,-24.8,-43.7,-34.7,200.3,0.0,71.7,-24.8,-43.7,-34.7,-3.8,205.3,393.7,0
-7.2,15.1,-7.9,-3.8,205.3,393.7,-7.2,15.1,-7.9,-243.4,-123.2,-455.5,9.0,9.2,-10.6,-243.4,-123.2,-455.5,9.0,9.2,-10.6,187.9,19.9,53.7,-16.3,-27.4,-42.7,187.9,19.9,53.7,-16.3,-27.4,-42.7,151.0,-2.0,341.9,-10.9,18.0,-13.7,151.0,-2.0,341.9,-10.9,18.0,-13.7,-14.9,-485.5,-537.4,2.6,19.4,-4.4,-14.9,-485.5,-537.4,2.6,19.4,-4.4,233.2,67.8,-226.7,0
2.0,4.7,-40.5,233.2,67.8,-226.7,2.0,4.7,-40.5,-228.7,167.4,260.5,-7.2,27.2,-24.7,-228.7,167.4,260.5,-7.2,27.2,-24.7,16.3,-593.9,24.6,-0.4,16.1,14.2,16.3,-593.9,24.6,-0.4,16.1,14.2,106.2,222.5,-262.1,-2.1,3.7,-29.1,106.2,222.5,-262.1,-2.1,3.7,-29.1,1.6,17.1,343.9,-2.8,31.4,-17.7,1.6,17.1,343.9,-2.8,31.4,-17.7,124.8,-124.0,235.4,0
-0.6,13.6,10.5,124.8,-124.0,235.4,-0.6,13.6,10.5,-43.9,157.6,-228.4,-9.2,-2.1,-21.0,-43.9,157.6,-228.4,-9.2,-2.1,-21.0,63.5,-70.2,315.9,5.8,30.0,-29.8,63.5,-70.2,315.9,5.8,30.0,-29.8,-21.0,-111.5,299.7,-4.7,14.0,8.5,-21.0,-111.5,299.7,-4.7,14.0,8.5,-109.6,69.3,-474.5,4.9,8.5,-18.6,-109.6,69.3,-474.5,4.9,8.5,-18.6,385.4,87.1,313.4,0
23.6,39.5,-9.5,385.4,87.1,313.4,23.6,39.5,-9.5,307.6,100.6,-9.6,-7.0,5.2,-17.4,307.6,100.6,-9.6,-7.0,5.2,-17.4,-320.9,-286.6,51.2,10.0,0.0,-12.5,-320.9,-286.6,51.2,10.0,0.0,-12.5,49.3,179.6,104.7,17.0,50.6,6.7,49.3,179.6,104.7,17.0,50.6,6.7,334.6,4.4,-153.9,-1.2,12.2,-13.4,334.6,4.4,-153.9,-1.2,12.2,-13.4,-281.1,-346.0,29.1,0
4.3,2.7,-11.7,-281.1,-346.0,29.1,4.3,2.7,-11.7,-3.5,122.5,185.9,21.4,49.9,9.0,-3.5,122.5,185.9,21.4,49.9,9.0,321.4,7.8,-207.8,-6.9,16.3,-12.3,321.4,7.8,-207.8,-6.9,16.3,-12.3,-320.5,-332.5,-339.3,-2.6,2.0,-12.2,-320.5,-332.5,-339.3,-2.6,2.0,-12.2,140.9,35.4,245.2,22.8,50.7,15.6,140.9,35.4,245.2,22.8,50.7,15.6,325.4,29.9,-258.0,0
-7.0,12.7,-11.3,325.4,29.9,-258.0,-7.0,12.7,-11.3,-292.8,-170.0,-414.2,-5.6,8.7,4.8,-292.8,-170.0,-414.2,-5.6,8.7,4.8,-141.7,72.8,-252.1,-13.3,1.7,-53.2,-141.7,72.8,-252.1,-13.3,1.7,-53.2,199.4,-223.3,395.9,12.2,24.3,-5.5,199.4,-223.3,395.9,12.2,24.3,-5.5,175.1,515.7,-18.6,-5.3,16.4,0.8,175.1,515.7,-18.6,-5.3,16.4,0.8,-152.4,-143.5,-250.8,0
-6.8,-1.9,-48.6,-152.4,-143.5,-250.8,-6.8,-1.9,-48.6,197.6,-105.7,412.4,4.6,30.6,-19.8,197.6,-105.7,412.4,4.6,30.6,-19.8,166.9,473.4,-213.1,-2.6,19.6,-1.7,166.9,473.4,-213.1,-2.6,19.6,-1.7,-109.9,-17.0,-502.3,8.7,10.4,-28.3,-109.9,-17.0,-502.3,8.7,10.4,-28.3,7.4,148.9,307.9,3.6,8.8,-40.2,7.4,148.9,307.9,3.6,8.8,-40.2,227.6,301.0,192.1,0
-6.6,9.1,-5.0,227.6,301.0,192.1,-6.6,9.1,-5.0,-182.2,40.8,-238.9,14.9,-15.5,-25.8,-182.2,40.8,-238.9,14.9,-15.5,-25.8,127.8,-39.6,304.6,7.4,1.2,-31.3,127.8,-39.6,304.6,7.4,1.2,-31.3,450.3,109.9,1.2,-4.0,9.5,-3.5,450.3,109.9,1.2,-4.0,9.5,-3.5,-134.1,-5.1,-342.2,18.0,-6.8,-27.5,-134.1,-5.1,-342.2,18.0,-6.8,-27.5,119.2,-70.6,372.1,0
9.0,5.4,-29.2,119.2,-70.6,372.1,9.0,5.4,-29.2,381.4,379.6,-27.0,-5.9,8.4,-5.7,381.4,379.6,-27.0,-5.9,8.4,-5.7,-181.9,-77.7,-255.2,11.6,-16.1,-37.6,-181.9,-77.7,-255.2,11.6,-16.1,-37.6,169.2,-98.1,357.7,2.3,25.0,-6.0,169.2,-98.1,357.7,2.3,25.0,-6.0,134.1,399.2,-265.1,-11.3,7.2,1.2,134.1,399.2,-265.1,-11.3,7.2,1.2,-68.7,-246.3,-87.5,0
18.6,14.0,-44.7,-68.7,-246.3,-87.5,18.6,14.0,-44.7,111.4,58.0,299.6,0.0,20.8,2.9,111.4,58.0,299.6,0.0,20.8,2.9,34.2,382.7,-150.0,-8.3,8.8,7.0,34.2,382.7,-150.0,-8.3,8.8,7.0,-147.8,-157.0,-155.2,9.9,11.1,-39.6,-147.8,-157.0,-155.2,9.9,11.1,-39.6,113.8,35.7,288.5,1.3,24.0,-12.7,113.8,35.7,288.5,1.3,24.0,-12.7,10.4,438.5,-71.2,0
-10.4,8.5,7.0,10.4,438.5,-71.2,-10.4,8.5,7.0,-215.1,-278.5,-95.4,15.0,13.8,-29.2,-215.1,-278.5,-95.4,15.0,13.8,-29.2,87.6,82.4,279.4,-1.8,20.4,1.3,87.6,82.4,279.4,-1.8,20.4,1.3,301.6,344.7,-295.6,-8.3,14.8,-12.4,301.6,344.7,-295.6,-8.3,14.8,-12.4,168.6,74.7,328.7,-9.6,29.3,30.9,168.6,74.7,328.7,-9.6,29.3,30.9,104.5,-29.1,-289.8,0
1.3,20.0,-3.8,104.5,-29.1,-289.8,1.3,20.0,-3.8,-44.9,-266.1,9.0,4.3,0.0,-12.0,-44.9,-266.1,9.0,4.3,0.0,-12.0,-19.5,160.9,182.1,-2.5,31.3,30.2,-19.5,160.9,182.1,-2.5,31.3,30.2,201.0,-24.4,-230.1,0.9,20.7,-6.0,201.0,-24.4,-230.1,0.9,20.7,-6.0,-84.3,-347.2,-97.5,3.0,1.3,-8.3,-84.3,-347.2,-97.5,3.0,1.3,-8.3,-15.2,145.4,153.0,0
1.5,33.8,30.0,-15.2,145.4,153.0,1.5,33.8,30.0,202.0,15.3,-219.8,-3.2,12.4,-8.7,202.0,15.3,-219.8,-3.2,12.4,-8.7,-293.1,-351.6,-4.0,-7.4,-0.1,-8.0,-293.1,-351.6,-4.0,-7.4,-0.1,-8.0,-341.8,4.3,-7.4,-11.2,-13.5,-44.9,-341.8,4.3,-7.4,-11.2,-13.5,-44.9,4.1,-248.2,174.6,2.2,10.5,-2.1,4.1,-248.2,174.6,2.2,10.5,-2.1,212.6,148.0,-297.7,0
-18.7,-2.9,-1.6,212.6,148.0,-297.7,-18.7,-2.9,-1.6,-236.5,-0.7,69.5,-16.0,-7.5,-28.0,-236.5,-0.7,69.5,-16.0,-7.5,-28.0,-119.3,-142.8,163.2,4.1,10.0,0.1,-119.3,-142.8,163.2,4.1,10.0,0.1,125.1,123.3,-353.3,-19.6,-6.0,-5.0,125.1,123.3,-353.3,-19.6,-6.0,-5.0,-214.6,18.5,160.8,-16.7,-7.5,-28.2,-214.6,18.5,160.8,-16.7,-7.5,-28.2,-148.6,-225.8,5.2,0
5.9,10.2,-0.8,-148.6,-225.8,5.2,5.9,10.2,-0.8,194.6,310.7,-266.6,-26.1,-5.7,-8.3,194.6,310.7,-266.6,-26.1,-5.7,-8.3,-257.9,-32.0,198.2,-16.5,0.1,-29.5,-257.9,-32.0,198.2,-16.5,0.1,-29.5,-121.0,-360.2,-160.3,5.3,13.9,0.5,-121.0,-360.2,-160.3,5.3,13.9,0.5,125.8,149.1,-301.1,-28.6,-7.0,-9.1,125.8,149.1,-301.1,-28.6,-7.0,-9.1,-272.4,19.5,181.9,0
-14.1,-1.4,-29.0,-272.4,19.5,181.9,-14.1,-1.4,-29.0,-92.6,-399.9,-112.5,8.6,13.5,-2.7,-92.6,-399.9,-112.5,8.6,13.5,-2.7,227.9,118.5,-314.5,-24.3,-4.1,-7.9,227.9,118.5,-314.5,-24.3,-4.1,-7.9,-282.9,-28.8,201.5,-13.7,-1.3,-33.6,-282.9,-28.8,201.5,-13.7,-1.3,-33.6,-55.2,-302.9,-1.3,1.9,18.2,-0.4,-55.2,-302.9,-1.3,1.9,18.2,-0.4,194.6,149.7,-343.1,0
-13.2,-4.7,-6.4,194.6,149.7,-343.1,-13.2,-4.7,-6.4,-252.2,68.0,171.3,-6.4,-10.5,-36.0,-252.2,68.0,171.3,-6.4,-10.5,-36.0,-82.4,-248.5,49.6,1.8,11.4,0.6,-82.4,-248.5,49.6,1.8,11.4,0.6,78.8,167.1,-342.1,-19.0,-4.0,-3.4,78.8,167.1,-342.1,-19.0,-4.0,-3.4,-256.8,26.2,152.2,-15.8,-9.1,-36.6,-256.8,26.2,152.2,-15.8,-9.1,-36.6,-40.5,-360.3,48.8,0
3.9,17.1,-3.1,-40.5,-360.3,48.8,3.9,17.1,-3.1,219.8,180.0,-416.5,-14.9,-1.1,-4.5,219.8,180.0,-416.5,-14.9,-1.1,-4.5,-275.2,22.3,121.9,-11.5,-17.6,-48.0,-275.2,22.3,121.9,-11.5,-17.6,-48.0,24.6,-301.5,219.2,0.9,21.5,-7.1,24.6,-301.5,219.2,0.9,21.5,-7.1,245.9,423.5,-552.0,-7.7,4.9,-3.7,245.9,423.5,-552.0,-7.7,4.9,-3.7,-296.7,-24.2,48.4,0
-28.6,-41.7,-14.2,-296.7,-24.2,48.4,-28.6,-41.7,-14.2,-184.4,-339.6,187.4,3.3,8.3,-12.2,-184.4,-339.6,187.4,3.3,8.3,-12.2,355.2,104.2,-336.1,-5.6,3.7,-1.8,355.2,104.2,-336.1,-5.6,3.7,-1.8,-107.8,115.8,-65.4,-5.5,-54.8,-9.4,-107.8,115.8,-65.4,-5.5,-54.8,-9.4,-136.1,-107.0,316.6,3.8,6.0,-11.2,-136.1,-107.0,316.6,3.8,6.0,-11.2,199.8,-86.4,-331.8,0
-7.9,3.3,-0.2,199.8,-86.4,-331.8,-7.9,3.3,-0.2,-65.1,130.8,-40.4,-16.5,-44.8,-13.7,-65.1,130.8,-40.4,-16.5,-44.8,-13.7,-58.5,-123.3,222.8,2.3,11.4,-8.9,-58.5,-123.3,222.8,2.3,11.4,-8.9,144.3,-87.1,-368.8,-12.6,1.0,-1.3,144.3,-87.1,-368.8,-12.6,1.0,-1.3,-117.3,157.5,-6.3,-13.6,-48.0,-20.9,-117.3,157.5,-6.3,-13.6,-48.0,-20.9,-137.4,-136.3,230.3,0
6.3,11.2,-7.2,-137.4,-136.3,230.3,6.3,11.2,-7.2,227.7,7.0,-398.3,-12.4,1.9,-4.8,227.7,7.0,-398.3,-12.4,1.9,-4.8,-209.0,146.1,-36.5,-5.4,-42.4,-24.2,-209.0,146.1,-36.5,-5.4,-42.4,-24.2,-130.2,-116.9,203.5,5.1,6.8,-2.5,-130.2,-116.9,203.5,5.1,6.8,-2.5,107.4,-36.3,-491.7,-9.2,-3.4,-6.4,107.4,-36.3,-491.7,-9.2,-3.4,-6.4,-193.9,-66.3,-148.9,0
