acc1-1,acc1-2,acc1-3,gyro1-1,gyro1-2,gyro1-3,acc2-1,acc2-2,acc2-3,gyro2-1,gyro2-2,gyro2-3,acc3-1,acc3-2,acc3-3,gyro3-1,gyro3-2,gyro3-3,acc4-1,acc4-2,acc4-3,gyro4-1,gyro4-2,gyro4-3,acc5-1,acc5-2,acc5-3,gyro5-1,gyro5-2,gyro5-3,acc6-1,acc6-2,acc6-3,gyro6-1,gyro6-2,gyro6-3,acc7-1,acc7-2,acc7-3,gyro7-1,gyro7-2,gyro7-3,acc8-1,acc8-2,acc8-3,gyro8-1,gyro8-2,gyro8-3,acc9-1,acc9-2,acc9-3,gyro9-1,gyro9-2,gyro9-3,acc10-1,acc10-2,acc10-3,gyro10-1,gyro10-2,gyro10-3,label
-4.7,-6.0,3.7,-67.2,-6.3,182.9,-4.7,-6.0,3.7,-62.8,-85.3,-15.0,5.6,-5.9,-2.9,-62.8,-85.3,-15.0,5.6,-5.9,-2.9,-90.8,16.8,-112.9,-3.3,0.4,-11.2,-90.8,16.8,-112.9,-3.3,0.4,-11.2,-116.1,138.5,-6.2,-9.4,2.1,-6.3,-116.1,138.5,-6.2,-9.4,2.1,-6.3,-98.2,35.6,200.0,-2.0,-7.2,1.9,-98.2,35.6,200.0,-2.0,-7.2,1.9,-85.0,-96.2,-90.5,1
-1.1,8.5,-16.3,-69.4,109.9,233.3,4.6,12.8,-3.8,-69.4,109.9,233.3,4.6,12.8,-3.8,-19.8,-383.0,-162.0,4.6,12.8,-3.8,-7.3,262.1,124.0,3.5,4.2,2.4,-7.3,262.1,124.0,19.6,15.2,-17.0,-7.3,262.1,124.0,19.6,15.2,-17.0,40.4,35.8,-295.6,-1.5,2.6,3.7,40.4,35.8,-295.6,-1.5,2.6,3.7,7.9,-69.4,152.4,-1.5,2.6,3.7,28.4,51.1,223.0,0
1.5,33.8,30.0,-15.2,145.4,153.0,1.5,33.8,30.0,202.0,15.3,-219.8,-3.2,12.4,-8.7,202.0,15.3,-219.8,-3.2,12.4,-8.7,-293.1,-351.6,-4.0,-7.4,-0.1,-8.0,-293.1,-351.6,-4.0,-7.4,-0.1,-8.0,-341.8,4.3,-7.4,-11.2,-13.5,-44.9,-341.8,4.3,-7.4,-11.2,-13.5,-44.9,4.1,-248.2,174.6,2.2,10.5,-2.1,4.1,-248.2,174.6,2.2,10.5,-2.1,212.6,148.0,-297.7,0
-5.6,8.6,-8.9,178.9,126.1,262.4,-5.6,8.6,-8.9,-238.7,-174.7,-386.4,11.1,0.2,-9.0,-238.7,-174.7,-386.4,11.1,0.2,-9.0,125.0,-73.7,75.4,-2.8,-33.9,-29.4,125.0,-73.7,75.4,-2.8,-33.9,-29.4,102.9,87.0,243.2,-7.9,7.4,-11.5,102.9,87.0,243.2,-7.9,7.4,-11.5,-188.2,-153.7,-426.7,8.8,1.5,-9.1,-188.2,-153.7,-426.7,8.8,1.5,-9.1,159.0,-80.0,76.2,0
15.4,-10.0,-10.7,-116.0,139.9,185.2,15.4,-10.0,-10.7,318.0,-2.8,-199.4,-9.1,-0.2,-3.6,318.0,-2.8,-199.4,-9.1,-0.2,-3.6,-75.7,199.8,10.4,7.1,-38.7,2.1,-75.7,199.8,10.4,7.1,-38.7,2.1,255.9,-67.9,249.3,-2.0,3.5,-3.7,255.9,-67.9,249.3,-2.0,3.5,-3.7,-96.0,143.1,-232.2,-6.4,-29.7,-24.5,-96.0,143.1,-232.2,-6.4,-29.7,-24.5,60.1,115.4,39.6,1
-17.7,-7.8,-2.2,125.2,82.5,-349.2,-17.7,-7.8,-2.2,-137.1,175.1,169.1,20.6,-20.3,-10.0,-137.1,175.1,169.1,20.6,-20.3,-10.0,294.1,-72.5,-65.8,-4.7,2.6,-3.7,294.1,-72.5,-65.8,-4.7,2.6,-3.7,-103.0,171.1,-91.3,-4.0,-40.7,0.3,-103.0,171.1,-91.3,-4.0,-40.7,0.3,84.7,1.1,398.3,-1.1,1.9,-7.6,84.7,1.1,398.3,-1.1,1.9,-7.6,39.5,136.4,-369.7,1
-6.9,8.1,8.1,41.6,-87.3,-7.4,4.5,7.1,3.4,41.6,-87.3,-7.4,4.5,7.1,3.4,12.1,69.1,33.1,-5.0,7.2,2.1,12.1,69.1,33.1,-5.0,7.2,2.1,26.3,-84.7,20.5,7.6,9.8,6.4,26.3,-84.7,20.5,7.6,9.8,6.4,3.1,97.5,11.7,-3.1,5.4,0.0,3.1,97.5,11.7,-3.1,5.4,0.0,-0.4,-79.0,40.9,5.0,9.8,8.4,-0.4,-79.0,40.9,1
0.1,3.0,8.3,-12.4,-58.9,31.6,0.1,3.0,8.3,-84.8,-183.4,-25.6,2.3,0.0,11.6,-84.8,-183.4,-25.6,2.3,0.0,11.6,-20.4,-1.5,-25.6,2.3,0.0,11.6,-20.4,-1.5,-25.6,1.1,3.2,8.5,-20.4,-1.5,-25.6,1.1,3.2,8.5,0.6,-28.4,24.4,0.0,4.7,6.3,0.6,-28.4,24.4,0.0,4.7,6.3,6.1,-4.8,28.9,0.0,1.9,9.8,6.1,-4.8,28.9,1
0.0,0.0,9.8,1.3,12.0,-60.5,0.0,0.0,9.8,-3.2,-13.4,32.2,2.8,2.8,-22.9,-3.2,-13.4,32.2,2.8,2.8,-22.9,0.0,-7.0,-31.6,-3.5,-0.1,9.8,0.0,-7.0,-31.6,-3.5,-0.1,9.8,-50.8,31.6,35.5,6.0,1.4,-22.0,-50.8,31.6,35.5,6.0,1.4,-22.0,10.5,-5.3,-17.6,-3.5,0.1,4.4,10.5,-5.3,-17.6,-3.5,0.1,4.4,-52.6,71.2,31.9,0
11.7,2.2,0.0,-29.9,30.0,-79.8,2.7,5.3,0.1,-29.9,30.0,-79.8,2.7,5.3,0.1,46.5,-62.7,120.8,2.7,5.3,0.1,46.5,-62.7,120.8,12.9,3.0,0.0,46.5,-62.7,120.8,12.9,3.0,0.0,-188.1,88.1,-293.0,11.4,3.0,0.0,-188.1,88.1,-293.0,11.4,3.0,0.0,44.4,14.2,128.5,11.4,3.0,0.0,44.4,14.2,128.5,-2.0,6.9,0.0,44.4,14.2,128.5,0
20.3,3.4,-12.3,87.0,-18.9,161.5,-1.8,-0.6,4.3,87.0,-18.9,161.5,-1.8,-0.6,4.3,68.6,60.7,-146.4,-1.8,-0.6,4.3,-83.5,98.1,276.0,2.1,6.2,-14.9,-83.5,98.1,276.0,14.4,12.6,-5.0,-83.5,98.1,276.0,14.4,12.6,-5.0,76.6,-344.9,-184.8,5.3,3.9,1.1,76.6,-344.9,-184.8,5.3,3.9,1.1,26.2,249.1,16.7,5.3,3.9,1.1,-7.4,201.4,20.8,0
-1.4,-0.6,-3.1,86.0,217.3,-129.6,-1.4,-0.6,-3.1,-67.1,-26.4,177.7,19.6,21.3,0.6,-67.1,-26.4,177.7,19.6,21.3,0.6,11.5,164.7,-251.9,-0.6,-1.5,-4.7,11.5,164.7,-251.9,-0.6,-1.5,-4.7,-43.6,2.0,165.3,12.8,19.1,3.5,-43.6,2.0,165.3,12.8,19.1,3.5,-115.7,30.5,-231.2,0.6,-0.1,-6.0,-115.7,30.5,-231.2,0.6,-0.1,-6.0,-29.3,76.4,196.0,1
21.8,-15.1,-4.5,-121.0,105.0,131.7,21.8,-15.1,-4.5,332.4,-31.9,-72.0,-5.2,2.3,-3.7,332.4,-31.9,-72.0,-5.2,2.3,-3.7,-74.5,170.3,-46.0,-2.8,-37.4,13.1,-74.5,170.3,-46.0,-2.8,-37.4,13.1,124.7,11.6,393.6,1.4,4.9,-4.7,124.7,11.6,393.6,1.4,4.9,-4.7,-32.2,112.2,-303.0,-19.7,-5.0,4.8,-32.2,112.2,-303.0,-19.7,-5.0,4.8,-93.3,145.5,155.2,1
3.6,4.8,-0.8,-9.7,-123.6,-280.3,4.3,3.8,-6.6,-9.7,-123.6,-280.3,4.3,3.8,-6.6,-116.1,99.4,196.9,15.1,11.6,-9.1,-116.1,99.4,196.9,15.1,11.6,-9.1,-156.0,-243.7,-54.4,3.0,0.7,1.1,-156.0,-243.7,-54.4,3.0,0.7,1.1,151.3,117.0,120.3,16.8,10.7,-28.2,151.3,117.0,120.3,16.8,10.7,-28.2,-83.3,196.8,-251.1,-3.5,0.4,1.6,-83.3,196.8,-251.1,0
0.0,0.0,-4.1,411.3,-82.4,-121.7,0.0,0.0,-4.1,-22.7,76.7,24.9,0.0,-1.2,24.7,-22.7,76.7,24.9,0.0,-1.2,24.7,58.1,-108.3,6.6,-0.1,3.1,-6.9,58.1,-108.3,6.6,-0.1,3.1,-6.9,-7.9,28.3,48.6,2.2,-5.5,26.1,-7.9,28.3,48.6,2.2,-5.5,26.1,24.7,-143.3,-4.8,0.1,3.9,-5.5,24.7,-143.3,-4.8,0.1,3.9,-5.5,-18.3,12.4,52.7,0
9.8,8.9,6.8,-1.6,-207.4,-7.3,9.8,8.9,6.8,359.6,529.6,215.0,-4.2,4.4,0.1,359.6,529.6,215.0,-4.2,4.4,0.1,-49.0,-151.0,18.1,9.8,9.8,9.8,-49.0,-151.0,18.1,9.8,9.8,9.8,258.9,380.0,112.9,-1.8,3.9,0.1,258.9,380.0,112.9,-1.8,3.9,0.1,-103.7,-144.7,-31.4,8.0,10.9,9.8,-103.7,-144.7,-31.4,8.0,10.9,9.8,33.1,135.7,0.2,1
-20.3,-13.0,-7.6,-179.1,173.0,-396.2,-20.3,-13.0,-7.6,-169.6,57.9,277.2,20.1,-11.3,-24.3,-169.6,57.9,277.2,20.1,-11.3,-24.3,349.9,104.0,-76.3,-8.0,2.6,-3.0,349.9,104.0,-76.3,-8.0,2.6,-3.0,-189.9,197.6,-51.4,0.0,-37.1,-19.8,-189.9,197.6,-51.4,0.0,-37.1,-19.8,92.4,17.8,340.5,-1.0,5.4,-4.6,92.4,17.8,340.5,-1.0,5.4,-4.6,-17.0,213.2,-385.9,1
2.3,0.0,11.4,-17.0,-16.2,-19.0,-0.1,3.3,7.3,-17.0,-16.2,-19.0,-0.1,3.3,7.3,0.6,-82.9,18.7,0.1,3.8,7.3,0.6,-82.9,18.7,0.1,3.8,7.3,-103.2,-260.2,-5.1,0.1,3.8,7.3,-103.2,-260.2,-5.1,-0.1,-0.1,9.8,-103.2,-260.2,-5.1,-0.1,-0.1,9.8,-5.4,-30.3,-37.6,1.1,3.4,7.0,-5.4,-30.3,-37.6,1.1,3.4,7.0,-3.2,-47.2,26.5,1
3.9,-4.8,-4.9,-79.7,-70.9,-48.4,-2.2,-1.1,-10.5,-79.7,-70.9,-48.4,-2.2,-1.1,-10.5,16.0,125.2,54.2,-3.0,-7.2,-2.1,16.0,125.2,54.2,-3.0,-7.2,-2.1,-25.2,-11.0,96.2,-3.0,-7.2,-2.1,-50.2,-57.3,-74.9,2.0,-5.5,-6.0,-50.2,-57.3,-74.9,-5.3,-2.3,-10.2,-50.2,-57.3,-74.9,-5.3,-2.3,-10.2,-61.7,45.8,61.3,-0.5,-4.0,-8.8,2.3,13.2,-0.6,1
-3.5,2.2,3.5,70.7,-93.0,0.5,7.2,0.0,11.2,70.7,-93.0,0.5,7.2,0.0,11.2,-39.1,198.3,24.1,-4.3,2.7,3.2,-39.1,198.3,24.1,-4.3,2.7,3.2,78.6,-102.5,12.7,8.2,0.0,12.3,78.6,-102.5,12.7,8.2,0.0,12.3,-53.8,187.6,22.8,-4.4,3.2,1.9,-53.8,187.6,22.8,-4.4,3.2,1.9,72.3,-106.9,36.7,8.5,0.0,14.5,72.3,-106.9,36.7,1
20.2,0.0,0.0,2.3,5.6,93.4,-1.8,3.2,0.0,2.3,5.6,93.4,-1.8,3.2,0.0,14.8,-66.7,62.5,21.5,0.0,0.0,14.8,-66.7,62.5,21.5,0.0,0.0,-0.3,11.2,28.0,0.0,2.1,-1.1,-0.3,11.2,28.0,0.0,2.1,-1.1,11.7,-23.8,53.7,20.3,0.1,0.1,11.7,-23.8,53.7,20.3,0.1,0.1,-3.1,8.9,-78.8,2.9,0.0,0.0,-3.1,8.9,-78.8,0
2.5,4.8,-10.2,-119.2,-71.1,455.3,2.5,4.8,-10.2,160.5,148.0,-205.0,-11.8,-1.5,-3.4,160.5,148.0,-205.0,-11.8,-1.5,-3.4,-188.2,72.7,105.5,12.5,-19.2,-23.5,-188.2,72.7,105.5,12.5,-19.2,-23.5,296.8,81.4,43.1,-5.4,5.8,-0.4,296.8,81.4,43.1,-5.4,5.8,-0.4,-191.9,137.6,-188.2,-11.0,-31.3,-22.4,-191.9,137.6,-188.2,-11.0,-31.3,-22.4,157.8,-52.1,311.2,1
-9.6,0.6,-13.5,165.2,191.5,-538.3,-9.6,0.6,-13.5,-269.0,-37.3,192.5,-2.1,-6.3,-54.1,-269.0,-37.3,192.5,-2.1,-6.3,-54.1,54.1,-239.0,220.7,2.7,17.3,-3.6,54.1,-239.0,220.7,2.7,17.3,-3.6,190.6,321.9,-629.4,-7.2,3.7,-6.8,190.6,321.9,-629.4,-7.2,3.7,-6.8,-259.4,-43.4,84.4,3.0,-5.2,-52.4,-259.4,-43.4,84.4,3.0,-5.2,-52.4,188.8,-201.2,355.1,0
22.0,0.0,-2.4,66.6,-42.0,231.0,-3.6,4.3,-1.2,66.6,-42.0,231.0,-3.6,4.3,-1.2,-25.6,-99.6,14.4,23.6,-1.3,0.0,-25.6,-99.6,14.4,23.6,-1.3,0.0,13.2,18.8,178.3,-4.9,4.7,-1.1,13.2,18.8,178.3,-4.9,4.7,-1.1,8.1,-110.1,37.1,22.6,-0.3,4.9,8.1,-110.1,37.1,22.6,-0.3,4.9,16.0,37.0,83.2,-4.4,4.6,-2.1,16.0,37.0,83.2,0
-0.1,-0.1,7.7,39.5,103.7,6.9,-0.1,-0.1,7.7,16.8,4.9,90.7,-6.5,-1.0,0.1,16.8,4.9,90.7,-6.5,-1.0,0.1,-66.6,15.6,6.7,25.2,-2.3,-5.8,-66.6,15.6,6.7,25.2,-2.3,-5.8,114.1,-60.9,-18.2,-8.4,0.8,-1.3,114.1,-60.9,-18.2,-8.4,0.8,-1.3,-70.4,6.7,-7.1,24.6,-0.3,2.5,-70.4,6.7,-7.1,24.6,-0.3,2.5,67.3,-27.9,-153.4,0
-8.8,-3.8,3.2,-21.5,14.4,-93.6,-0.7,-8.1,-0.4,-21.5,14.4,-93.6,-8.1,-3.7,-7.4,-21.5,14.4,-93.6,-8.1,-3.7,-7.4,-107.8,162.6,7.5,-8.1,-3.7,-7.4,-111.2,-33.9,64.2,-11.2,2.4,-2.1,-111.2,-33.9,64.2,-11.2,2.4,-2.1,-57.3,-84.8,20.1,-8.1,-0.4,5.7,-57.3,-84.8,20.1,-8.1,-0.4,5.7,-17.0,-139.1,-125.9,2.0,-5.7,4.2,-17.0,-139.1,-125.9,1
-3.4,4.7,0.1,9.7,-79.4,36.5,7.5,11.0,12.8,9.7,-79.4,36.5,7.5,11.0,12.8,-50.1,79.0,-19.4,-2.3,7.8,6.7,-50.1,79.0,-19.4,-2.3,7.8,6.7,4.3,-67.9,-50.6,8.1,6.7,2.5,4.3,-67.9,-50.6,8.1,6.7,2.5,-9.4,68.6,34.1,-3.5,5.8,3.5,-9.4,68.6,34.1,-3.5,5.8,3.5,29.1,-92.0,-31.4,8.0,9.8,8.0,29.1,-92.0,-31.4,1
1.3,5.2,-9.6,13.4,-16.4,344.0,1.3,5.2,-9.6,125.0,186.7,-311.6,-12.6,-2.8,-5.3,125.0,186.7,-311.6,-12.6,-2.8,-5.3,-203.7,112.2,135.1,8.2,-31.7,-19.8,-203.7,112.2,135.1,8.2,-31.7,-19.8,387.3,89.5,184.5,-1.5,7.4,-4.3,387.3,89.5,184.5,-1.5,7.4,-4.3,-177.9,128.2,-199.0,-20.7,-23.9,-12.7,-177.9,128.2,-199.0,-20.7,-23.9,-12.7,-30.7,-25.6,271.4,1
-3.8,1.6,10.5,-75.3,-250.1,-56.6,-3.8,1.6,10.5,-42.0,-303.2,-82.1,6.5,1.2,6.3,-42.0,-303.2,-82.1,6.5,1.2,6.3,-71.4,-188.4,-38.6,-2.4,1.2,10.4,-71.4,-188.4,-38.6,-2.4,1.2,10.4,-112.3,-429.1,-72.8,7.3,1.8,6.0,-112.3,-429.1,-72.8,7.3,1.8,6.0,-83.5,-152.0,-31.8,-3.9,1.2,10.8,-83.5,-152.0,-31.8,-3.9,1.2,10.8,-29.1,-303.6,-78.6,1
1.9,-1.7,-10.8,-148.1,275.8,158.2,1.9,-1.7,-10.8,255.8,33.8,-104.8,-19.6,7.6,-5.5,255.8,33.8,-104.8,-19.6,7.6,-5.5,-203.1,153.2,-17.7,-0.8,-12.8,-11.3,-203.1,153.2,-17.7,-0.8,-12.8,-11.3,233.2,16.5,152.6,-8.3,8.8,-6.1,233.2,16.5,152.6,-8.3,8.8,-6.1,-91.6,151.8,-168.2,-21.3,-25.4,-12.5,-91.6,151.8,-168.2,-21.3,-25.4,-12.5,68.9,-33.1,351.4,1
1.3,-2.9,6.4,0.0,0.0,0.0,1.7,-3.1,12.0,0.0,0.0,0.0,1.7,-3.1,12.0,59.6,-103.9,-92.5,1.6,-4.1,10.5,59.6,-103.9,-92.5,1.6,-4.1,10.5,-174.0,968.7,157.3,2.7,-1.9,7.2,-174.0,968.7,157.3,2.7,-1.9,7.2,-3.0,-95.0,-97.7,2.5,-3.4,17.0,-3.0,-95.0,-97.7,2.5,-3.4,17.0,-10.3,166.8,22.3,0.0,0.0,-3.2,-10.3,166.8,22.3,0
-14.1,10.3,-23.2,-147.4,-59.2,-400.9,-14.1,10.3,-23.2,-17.5,2.2,405.7,19.0,20.1,-17.1,-17.5,2.2,405.7,19.0,20.1,-17.1,4.4,348.6,-284.4,-8.6,6.8,-5.6,4.4,348.6,-284.4,-8.6,6.8,-5.6,-355.7,-72.3,89.4,7.9,6.8,-45.6,-355.7,-72.3,89.4,7.9,6.8,-45.6,56.6,289.9,377.8,-3.0,9.9,2.8,56.6,289.9,377.8,-3.0,9.9,2.8,-217.1,-166.2,-333.2,1
19.4,-16.5,-3.4,-93.3,145.5,155.2,19.4,-16.5,-3.4,314.4,-97.0,10.7,-3.5,1.6,-2.9,314.4,-97.0,10.7,-3.5,1.6,-2.9,-20.8,183.3,-65.1,-7.9,-42.7,12.6,-20.8,183.3,-65.1,-7.9,-42.7,12.6,100.6,35.3,417.5,1.0,1.9,-5.8,100.6,35.3,417.5,1.0,1.9,-5.8,0.1,77.6,-329.3,-21.1,-11.6,0.0,0.1,77.6,-329.3,-21.1,-11.6,0.0,-116.0,139.9,185.2,1
-1.5,-3.3,-9.1,-9.0,-38.9,-70.3,-1.5,-3.3,-9.1,-8.4,51.4,-71.8,-7.4,0.5,-9.9,-8.4,51.4,-71.8,-7.4,0.5,-9.9,-63.4,77.4,57.7,-8.9,0.0,-6.3,-63.4,77.4,57.7,-8.9,0.0,-6.3,12.0,1.6,84.9,-8.9,0.0,-6.3,-68.5,-24.2,32.9,-6.2,-5.0,-3.1,-68.5,-24.2,32.9,-6.2,-5.0,-3.1,-46.6,-56.8,-24.3,-4.7,-7.1,-1.1,-46.6,-56.8,-24.3,1
3.7,7.6,-6.1,-129.2,-184.4,84.4,3.7,7.6,-6.1,96.0,194.6,-34.4,-16.6,8.6,4.2,96.0,194.6,-34.4,-16.6,8.6,4.2,-192.4,-132.3,-174.0,-15.9,2.7,-29.6,-192.4,-132.3,-174.0,-15.9,2.7,-29.6,58.9,93.9,373.5,-0.9,9.1,8.5,58.9,93.9,373.5,-0.9,9.1,8.5,-165.7,89.3,-216.1,-31.2,10.6,-16.9,-165.7,89.3,-216.1,-31.2,10.6,-16.9,-132.6,-125.0,178.0,1
11.6,19.6,-0.2,-29.3,76.4,196.0,11.6,19.6,-0.2,-181.3,25.5,-249.8,-3.3,-0.4,-6.8,-181.3,25.5,-249.8,-3.3,-0.4,-6.8,-448.1,141.0,101.8,0.9,4.8,-3.1,-448.1,141.0,101.8,0.9,4.8,-3.1,-34.8,234.4,-117.7,-17.8,9.5,-3.3,-34.8,234.4,-117.7,-17.8,9.5,-3.3,-211.7,-97.5,12.9,2.6,4.5,-0.2,-211.7,-97.5,12.9,2.6,4.5,-0.2,-36.1,232.3,-106.1,1
-5.3,-4.4,1.8,-35.8,-32.4,-94.5,4.7,-7.0,-1.1,-35.8,-32.4,-94.5,4.7,-7.0,-1.1,-108.3,114.1,-35.7,-2.6,-2.1,-10.8,-108.3,114.1,-35.7,-2.6,-2.1,-10.8,-73.3,-12.0,132.6,-11.8,1.9,-4.7,-73.3,-12.0,132.6,-11.8,1.9,-4.7,-52.1,-204.8,-61.1,0.0,-4.8,2.2,-52.1,-204.8,-61.1,3.2,-3.0,-7.6,-52.1,-204.8,-61.1,3.2,-3.0,-7.6,-88.0,71.4,-115.6,1
-4.9,-6.1,0.0,-32.3,-30.9,119.8,-4.9,-6.1,0.0,-60.3,-50.2,-8.6,0.3,-4.8,-7.1,-60.3,-50.2,-8.6,0.3,-4.8,-7.1,-34.8,2.4,-115.0,0.3,-4.8,-7.1,-49.9,74.2,-47.3,-3.6,0.4,-11.5,-49.9,74.2,-47.3,-10.4,3.1,-9.4,-49.9,74.2,-47.3,-10.4,3.1,-9.4,3.5,44.5,134.0,-7.4,-3.0,-1.4,3.5,44.5,134.0,-7.4,-3.0,-1.4,-48.2,-105.6,52.8,1
9.5,6.4,-15.5,-191.5,81.7,-632.0,9.5,6.4,-15.5,179.2,-89.4,295.2,-13.1,-29.2,-41.7,179.2,-89.4,295.2,-13.1,-29.2,-41.7,147.9,180.9,242.8,-3.2,19.5,-5.9,147.9,180.9,242.8,-3.2,19.5,-5.9,-142.6,75.1,-645.9,8.1,3.4,-12.0,-142.6,75.1,-645.9,8.1,3.4,-12.0,158.2,-85.2,81.5,3.9,-32.3,-45.3,158.2,-85.2,81.5,3.9,-32.3,-45.3,77.6,273.4,240.9,0
-3.8,0.1,18.1,-14.4,96.1,-59.7,-3.8,0.1,18.1,11.4,0.0,-2.6,-0.1,-1.2,-3.8,11.4,0.0,-2.6,-0.1,-1.2,-3.8,1.4,56.2,-6.4,1.2,-0.1,22.2,1.4,56.2,-6.4,1.2,-0.1,22.2,-5.4,-19.2,4.3,0.1,0.1,-5.2,-5.4,-19.2,4.3,0.1,0.1,-5.2,-9.8,30.4,0.0,4.9,1.6,22.8,-9.8,30.4,0.0,4.9,1.6,22.8,-3.7,-57.6,17.2,0
15.3,1.4,0.1,-48.2,68.7,-120.1,15.3,1.4,0.1,30.6,13.2,172.2,6.7,2.6,-0.1,30.6,13.2,172.2,6.7,2.6,-0.1,-33.6,58.9,-50.4,13.9,1.3,0.0,-33.6,58.9,-50.4,13.9,1.3,0.0,11.3,21.1,55.0,13.9,1.3,0.0,11.3,21.1,55.0,-2.2,6.6,0.1,11.3,21.1,55.0,-2.2,6.6,0.1,40.2,-120.9,60.7,11.5,1.2,-0.1,40.2,-120.9,60.7,0
2.9,-1.7,9.8,-10.8,187.6,38.9,1.2,1.8,9.8,-10.8,187.6,38.9,1.2,1.8,9.8,-154.7,-429.5,-173.7,4.6,-0.1,10.8,-154.7,-429.5,-173.7,4.6,-0.1,10.8,-10.0,35.9,0.5,0.0,0.0,0.0,-10.0,35.9,0.5,0.0,0.0,0.0,-214.4,-299.1,-121.8,5.4,-2.6,9.8,-214.4,-299.1,-121.8,5.4,-2.6,9.8,-9.3,133.0,36.6,-0.1,-2.5,4.4,-9.3,133.0,36.6,0
1.5,2.7,0.0,-61.9,-77.2,-37.8,1.5,2.7,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,15.2,-32.6,-115.2,-53.0,3.3,2.4,1.1,-32.6,-115.2,-53.0,3.3,2.4,1.1,-63.5,-144.7,-30.6,0.0,1.2,15.7,-63.5,-144.7,-30.6,0.0,1.2,15.7,-25.3,-132.0,-41.4,5.0,2.0,3.6,-25.3,-132.0,-41.4,5.0,2.0,3.6,-41.3,-7.7,20.1,1
2.9,-5.2,22.8,-18.3,12.4,52.7,2.9,-5.2,22.8,11.2,-60.2,-3.4,0.0,3.9,-4.7,11.2,-60.2,-3.4,0.0,3.9,-4.7,-19.1,5.2,72.1,4.7,-4.8,17.5,-19.1,5.2,72.1,4.7,-4.8,17.5,-34.4,118.3,8.1,1.9,2.7,2.2,-34.4,118.3,8.1,1.9,2.7,2.2,-46.7,-13.0,68.2,4.4,-4.1,13.0,-46.7,-13.0,68.2,4.4,-4.1,13.0,-15.9,304.2,71.5,0
1.1,4.8,-5.8,-127.3,9.5,264.0,1.1,4.8,-5.8,94.4,-282.7,-2.6,23.1,16.2,-15.7,94.4,-282.7,-2.6,-1.7,-0.3,3.8,94.4,-282.7,-2.6,-1.7,-0.3,3.8,5.5,166.2,-11.2,-1.7,-0.3,3.8,4.5,173.4,116.5,4.2,13.2,-24.8,4.5,173.4,116.5,-0.9,3.0,0.8,4.5,173.4,116.5,-0.9,3.0,0.8,-5.1,-262.5,-51.5,13.0,6.0,-0.5,-5.1,-262.5,-51.5,0
1.5,3.2,6.9,-38.4,-160.1,-31.6,1.5,3.2,6.9,-12.5,-61.6,17.7,1.5,3.2,6.9,-12.5,-61.6,17.7,0.0,2.5,8.7,-12.5,-61.6,17.7,0.0,2.5,8.7,215.2,485.9,15.1,1.9,0.0,10.3,215.2,485.9,15.1,1.9,0.0,10.3,-22.0,0.7,-25.7,2.2,2.2,9.8,-22.0,0.7,-25.7,2.2,2.2,9.8,-22.0,0.7,-25.7,2.2,2.2,9.8,-20.2,-135.5,-8.2,1
-0.1,-0.1,-0.2,4.1,43.0,-15.7,4.6,-0.1,-21.3,4.1,43.0,-15.7,4.6,-0.1,-21.3,-19.2,-102.0,51.3,-1.3,2.5,-0.1,-19.2,-102.0,51.3,-1.3,2.5,-0.1,-16.3,-0.6,-42.8,6.0,0.0,-18.8,-16.3,-0.6,-42.8,6.0,0.0,-18.8,16.7,-121.6,56.0,1.1,2.0,-5.8,16.7,-121.6,56.0,1.1,2.0,-5.8,-10.3,7.1,-37.5,5.3,-2.8,-10.8,-10.3,7.1,-37.5,0
8.3,-21.1,-33.3,-179.3,124.2,73.0,8.3,-21.1,-33.3,-24.5,-173.4,206.9,1.5,10.3,-2.5,-24.5,-173.4,206.9,1.5,10.3,-2.5,194.7,162.3,-347.8,-9.0,-4.1,-3.0,194.7,162.3,-347.8,-9.0,-4.1,-3.0,-184.9,49.6,89.0,-0.1,-23.9,-27.8,-184.9,49.6,89.0,-0.1,-23.9,-27.8,-86.2,-187.7,184.3,2.8,10.9,-3.1,-86.2,-187.7,184.3,2.8,10.9,-3.1,160.2,129.8,-317.0,0
-0.1,-0.1,-5.2,-3.7,-57.6,17.2,-0.1,-0.1,-5.2,-19.2,36.0,7.1,11.9,-0.7,22.5,-19.2,36.0,7.1,11.9,-0.7,22.5,10.1,-89.5,-21.6,0.0,0.0,-6.7,10.1,-89.5,-21.6,0.0,0.0,-6.7,-51.6,31.8,8.1,12.0,0.0,21.6,-51.6,31.8,8.1,12.0,0.0,21.6,21.3,-64.2,-11.8,-5.3,0.2,-7.3,21.3,-64.2,-11.8,-5.3,0.2,-7.3,-18.9,27.9,26.1,0
-0.1,4.1,6.7,12.3,-11.5,20.2,-0.1,4.1,6.7,12.3,-11.5,20.2,-0.1,-0.1,11.1,12.3,-11.5,20.2,-0.1,-0.1,11.1,3.0,-5.9,-36.8,2.7,1.5,9.9,3.0,-5.9,-36.8,2.7,1.5,9.9,-84.7,-680.8,-76.1,2.7,1.5,9.9,-84.7,-680.8,-76.1,0.1,3.9,6.4,-84.7,-680.8,-76.1,0.1,3.9,6.4,-2.2,-60.4,29.0,-0.1,1.5,9.8,-2.2,-60.4,29.0,1
